id,house,state,constituency_term,name,party,age,gender,assets,liabilities,cases,serious_cases,education,pan,income,profession,assets_ns,liabilities_ns,cases_ns,serious_cases_ns,income_ns,gender_encoded,house_encoded,education_encoded
434,Lok Sabha,Karnataka,Bellary,Y. Devendrappa,BJP,67,M,40107878,250000,0,0,5th Pass,Y,0,Agricultural,0.0007540600558916534,0.0001191727504355764,0.0,0.0,0.0,1,0,2
435,Lok Sabha,Odisha,Jagatsinghpur,Rajashree Mallick,BJD,55,F,40023972,1433305,0,0,Graduate Professional,Y,420000,MLA & Acting & Govt. Doctor(Retd. Voluntarily on 2014 Onwards),0.0007524769838683761,0.0006832435962522553,0.0,0.0,0.00016023778218624557,0,0,6
436,Rajya Sabha,Kerala,2021-2027,John Brittas,CPI(M),54,M,39902687,4468518,6,0,Post Graduate,Y,1521880,Media Person,0.0007501886744466043,0.0021301023217235237,0.029411764705882353,0.0,0.000580625418937151,1,1,10
437,Rajya Sabha,Bihar,2020-2026,Ram Nath Thakur,JD(U),67,M,39593754,0,0,0,12th Pass,Y,997920,Social Service & Poltical Activisit,0.0007443599710241181,0.0,0.0,0.0,0.00038072497047451947,1,1,1
438,Lok Sabha,Odisha,Bhadrak,Manjulata Mandal,BJD,42,F,39417891,8958149,0,0,Graduate,Y,1779850,Business,0.0007410419270793511,0.004270269020566833,0.0,0.0,0.000679045753867117,0,0,5
439,Lok Sabha,Bihar,Sasaram,Chhedi Paswan,BJP,63,M,37786578,2214842,4,3,Post Graduate,Y,622789,,0.0007102636040570575,0.0010557952516809315,0.0196078431372549,0.05454545454545454,0.00023760554316664212,1,0,10
440,Lok Sabha,West Bengal,Tamluk,Dibyendu Adhikari,AITC,42,M,37687867,8397501,1,0,Graduate,Y,1005867,Business(Genral Order Supplier & Transport),0.0007084012030071954,0.004003013163822013,0.004901960784313725,0.0,0.0003837568982246006,1,0,5
441,Lok Sabha,Odisha,Koraput,Saptagiri Sankar Ulaka,INC,40,M,37587560,1217963,0,0,Graduate Professional,Y,2488671,Computer Engineering (Software Professional),0.0007065086898920561,0.0005805920025550637,0.0,0.0,0.0009494740991219666,1,0,6
442,Rajya Sabha,Haryana,2018-2024,Devender Paul Vats,BJP,67,M,37536850,0,0,0,Post Graduate,Y,5009938,Doctor,0.000705551933732778,0.0,0.0,0.0,0.0019113841762157017,1,1,10
443,Lok Sabha,Karnataka,Gulbarga,Dr. Umesh G Jadhav,BJP,60,M,37490597,0,0,0,Post Graduate,Y,2912514,Doctor,0.0007046792687232119,0.0,0.0,0.0,0.0011111780570152163,1,0,10
444,Lok Sabha,Bihar,Madhepura,Dinesh Chandra Yadav,JD(U),67,M,37420953,700000,1,0,Graduate Professional,Y,939930,Agriculture & MLA Income & Pension,0.00070336528083213,0.0003336837012196139,0.004901960784313725,0.0,0.0003586007109769471,1,0,6
445,Lok Sabha,Rajasthan,Churu,Rahul Kaswan,BJP,42,M,36723865,15163379,0,0,Graduate,Y,491500,Agriculture,0.0006902131759699946,0.007228246325308239,0.0,0.0,0.0001875163570108088,1,0,5
446,Lok Sabha,Madhya Pradesh,Shahdol,Himadri Singh,BJP,32,F,36564408,1736289,0,0,Graduate,Y,336000,Agriculture & Social Work,0.0006872046674531337,0.000827673342724146,0.0,0.0,0.00012819022574899646,0,0,5
447,Rajya Sabha,Odisha,2018-2024,Prashanta Nanda,BJD,70,M,36554167,0,1,0,Post Graduate,Y,355130,"Social Worker, Film Director & Working for Development of Odia Literature & Culture",0.0006870114483676048,0.0,0.004901960784313725,0.0,0.00013548867520905093,1,1,10
448,Rajya Sabha,Madhya Pradesh,2018-2024,Dharmendra Pradhan,BJP,49,M,36021214,8942692,3,2,Post Graduate,Y,716092,"Member of Parliament (Rajya Sabha) Union Cabinet Minister, Govt. of India, Minister of Petroleum & Natural Gas, Skill Development & Enterpreneurship",0.0006769561128251918,0.004262900807752902,0.014705882352941176,0.03636363636363636,0.00027320236647931657,1,1,10
449,Lok Sabha,Gujarat,Amreli,Kachhadiya Naranbhai Bhikhabhai,BJP,64,M,35900763,828961,0,0,12th Pass,Y,649062,Farmer,0.0006746835386555761,0.0003951582494953034,0.0,0.0,0.0002476291794794498,1,0,1
450,Lok Sabha,Haryana,Kurukshetra,Nayab Singh,BJP,49,M,35785621,5720000,0,0,Graduate Professional,Y,3313352,"MLA, Naraingarh & State Minister, Labour & Employment, Mines & Geology Department & One Under Construction Stone Crusher at Himachal Pradesh",0.0006725111304975874,0.0027266725299659876,0.0,0.0,0.0012641051811484788,1,0,6
451,Lok Sabha,West Bengal,Hooghly,Locket Chatterjee,BJP,45,F,35655698,0,14,27,Graduate,Y,557860,Actress,0.0006700598461260258,0.0,0.06862745098039216,0.4909090909090909,0.0002128339265962356,0,0,5
452,Rajya Sabha,Uttar Pradesh,2022-2028,Javed Ali Khan,SP,55,M,35447511,0,1,1,Post Graduate,Y,9402,Agriculture,0.000666131938523351,0.0,0.004901960784313725,0.01818181818181818,3.5870372097978113e-06,1,1,10
453,Rajya Sabha,Andhra Pradesh,2022-2028,Ryaga Krishnaiah,YSRCP,68,M,35069438,3926492,0,0,Post Graduate,Y,688722,Agriculture,0.0006589987562830282,0.0018717234048131488,0.0,0.0,0.00026276020434017955,1,1,10
454,Rajya Sabha,Himachal Pradesh,2018-2024,J.p. Nadda,BJP,57,M,34988502,2887803,0,0,Graduate Professional,Y,3041797,Member of Parliament Rajyasabha,0.0006574717198699473,0.0013765897049044353,0.0,0.0,0.0011605019170018457,1,1,6
455,Lok Sabha,Chhattisgarh,Durg,Vijay Baghel,BJP,59,M,34429027,8748686,0,0,Graduate,Y,816029,Business,0.0006469159882152018,0.004170419893268884,0.0,0.0,0.00031133018371347565,1,0,5
456,Lok Sabha,Punjab,Amritsar,Gurjeet Singh Aujla,INC,46,M,34011739,9031565,0,0,12th Pass,Y,1656010,Self Employed,0.0006390429283809904,0.004305265767150746,0.0,0.0,0.0006317984992339155,1,0,1
457,Lok Sabha,West Bengal,Kanthi,Sisir Kumar Adhikari,AITC,77,M,33979650,0,3,2,12th Pass,Y,900000,Salary,0.0006384374985171553,0.0,0.014705882352941176,0.03636363636363636,0.00034336667611338333,1,0,1
458,Lok Sabha,Bihar,Purvi Champaran,Radha Mohan Singh,BJP,69,M,33791375,1146627,1,1,Graduate,Y,951424,Agriculture,0.0006348852747765106,0.0005465867732547746,0.004901960784313725,0.01818181818181818,0.00036298588494944404,1,0,5
459,Rajya Sabha,Bihar,2020-2026,Vivek Thakur,BJP,51,M,33748107,4044500,0,0,Graduate Professional,Y,269166,Agriculture & Business,0.0006340689283852733,0.0019279767565467548,0.0,0.0,0.00010269181638081661,1,1,6
460,Lok Sabha,Gujarat,Kachchh,Chavda Vinod Lakhamshi,BJP,40,M,33508455,12458607,0,0,Post Graduate,Y,762464,,0.0006295473640570672,0.0059389058511437,0.0,0.0,0.0002908941437067941,1,0,10
461,Lok Sabha,Uttar Pradesh,Chandauli,Dr. Mahendra Nath Pandey,BJP,62,M,33359734,0,0,0,Doctorate,Y,867350,"Agricuture, Parliamentary allowance, Rent",0.0006267414138941013,0.0,0.0,0.0,0.00033091009614104783,1,0,4
462,Rajya Sabha,Tamil Nadu,2022-2028,Thiru. C.ve. Shanmugam,AIADMK,57,M,33353363,1000000,8,2,Graduate Professional,Y,868780,Advocate,0.0006266212109067071,0.0004766910017423056,0.0392156862745098,0.03636363636363636,0.0003314556676375391,1,1,6
463,Rajya Sabha,Gujarat,2020-2026,Ramilaben Bara,BJP,66,F,33240806,339507,0,0,Graduate Professional,Y,475030,Retired Officer,0.0006244975744835189,0.00016183993192852493,0.0,0.0,0.0001812327468379339,0,1,6
464,Rajya Sabha,Jharkhand,2022-2028,Mahua Maji,JMM,57,F,32872272,15672272,0,0,Post Graduate,Y,490490,Business,0.0006175443665481331,0.007470831039257887,0.0,0.0,0.00018713102329650377,0,1,10
465,Lok Sabha,Punjab,Fatehgarh Sahib,Amar Singh,INC,65,M,32808836,0,0,0,Post Graduate,Y,2072900,Retired IAS Officer,0.0006163475062894077,0.0,0.0,0.0,0.0007908497587949248,1,0,10
466,Lok Sabha,Bihar,Gopalganj,Dr. Alok Kumar Suman,JD(U),61,M,32739903,3576376,0,0,Post Graduate,Y,1509140,Doctor and Social Service,0.0006150469329837969,0.0017048262580471399,0.0,0.0,0.0005757648728775015,1,0,10
467,Rajya Sabha,Uttar Pradesh,2020-2026,Seema,BJP,50,F,32448200,1100000,0,0,Post Graduate,Y,882340,Teacher & Salary,0.0006095433115692847,0.0005243601019165362,0.0,0.0,0.00033662905889098076,0,1,10
468,Lok Sabha,Jharkhand,Palamu,Vishnu Dayal Ram,BJP,68,M,32273873,90922,0,0,Graduate,Y,2892760,Politics,0.0006062542476572658,4.3341699260413906e-05,0.0,0.0,0.0011036415399930564,1,0,5
469,Rajya Sabha,Karnataka,2020-2026,Iranna B Kadadi,BJP,54,M,32233016,340000,0,0,10th Pass,Y,936840,Agriculture and Business,0.0006054833901064942,0.00016207494059238388,0.0,0.0,0.0003574218187222912,1,1,0
470,Lok Sabha,Tamil Nadu,Tiruchirappalli,Thirunavukkarasa r. Su,INC,69,M,32182184,40208,0,0,Post Graduate,Y,557000,Advocate & Agriculturist,0.0006045243321477399,1.9166791798054622e-05,0.0,0.0,0.0002125058206612828,1,0,10
471,Rajya Sabha,Uttar Pradesh,2022-2028,Luxmikant Bajpayi,BJP,70,M,32109821,1508395,1,0,Graduate Professional,Y,320850,Ayurvedic Medicine Manufacturing Unit,0.0006031590443158755,0.000719038323573085,0.004901960784313725,0.0,0.00012241022003442117,1,1,6
472,Lok Sabha,Uttar Pradesh,Faizabad,Lallu Singh,BJP,64,M,31884642,11276478,1,3,Post Graduate,Y,788215,"Agricultural, Former MLA & Army Pension, Present Parliament Salary",0.0005989105451009259,0.00537539559394507,0.004901960784313725,0.05454545454545454,0.00030071862734745605,1,0,10
473,Lok Sabha,Odisha,Bhubaneswar,Aparajita Sarangi,BJP,49,F,31677600,4329959,0,0,Graduate,Y,2424090,Social Service Retired from Goverment Service,0.0005950042404523504,0.0020640524932131117,0.0,0.0,0.0009248352509996572,0,0,5
474,Lok Sabha,Telangana,Nalgonda,Nalamada Uttam Kumar Reddy,INC,55,M,31501349,1200000,4,4,Graduate,Y,240680,Politician,0.0005916788760305611,0.0005720292020907667,0.0196078431372549,0.07272727272727272,9.1823879563299e-05,1,0,5
475,Rajya Sabha,West Bengal,2018-2024,Santanu Sen,AITC,45,M,31298330,1197000,0,0,Graduate Professional,Y,707900,Medical Practice,0.0005878484741630698,0.0005705991290855398,0.0,0.0,0.00027007696668962674,1,1,6
476,Rajya Sabha,Nagaland,2022-2028,S. Phangnon Konyak,BJP,44,F,31262981,0,0,0,Post Graduate,Y,0,Full time party worker,0.0005871815371984805,0.0,0.0,0.0,0.0,0,1,10
477,Lok Sabha,Karnataka,Raichur,Raja Amareshwara Naik,BJP,62,M,30638375,678532,0,0,Graduate Professional,Y,632550,Agriculture & Social Service,0.0005753969653660591,0.0003234500987942101,0.0,0.0,0.00024132954552835627,1,0,6
478,Rajya Sabha,Tripura,2022-2028,Biplab Kumar Deb,BJP,51,M,30368844,1315060,0,0,Graduate,Y,465950,Social Work,0.0005703116677055109,0.0006268772687512364,0.0,0.0,0.00017776855859447886,1,1,5
479,Rajya Sabha,Assam,2019-2025,Birendra Prasad Baishya,AGP,61,M,30256700,726880,0,0,Post Graduate,Y,570588,Social Service Activist,0.0005681958234395656,0.00034649715534644705,0.0,0.0,0.00021768989443353686,1,1,10
480,Lok Sabha,NCT of Delhi,Chandni Chowk,Harsh Vardhan,BJP,64,M,30171897,0,0,0,Post Graduate,Y,776152,"Member Of Parliament And Union Minister, Govt Of India",0.0005665958275299764,0.0,0.0,0.0,0.0002961163693319497,1,0,10
481,Lok Sabha,Madhya Pradesh,Vidisha,Ramakant Bhargava,BJP,66,M,30032282,3332012,0,0,12th Pass,Y,1856630,Agriculture,0.0005639616821705283,0.001588340138097383,0.0,0.0,0.0007083387465248788,1,0,1
482,Lok Sabha,Assam,Silchar,Rajdeep Roy,BJP,48,M,29901767,6976701,0,0,Post Graduate,Y,2975500,Orthopedic Surgeon,0.0005614992284113449,0.003325730588546545,0.0,0.0,0.0011352083830837468,1,0,10
483,Lok Sabha,Kerala,Kannur,K Sudhakaran,INC,70,M,29699206,7468633,3,1,Post Graduate,Y,257918,Social Worker,0.0005576774677254932,0.0035602301464156406,0.014705882352941176,0.01818181818181818,9.840049596645734e-05,1,0,10
484,Rajya Sabha,Bihar,2022-2028,Satish Chandra Dubey,BJP,47,M,29585088,6831700,1,0,12th Pass,Y,1939867,"Social & Poltical Activist , Dairy business & its product & Agriculture",0.0005555243795893366,0.0032566099166029087,0.004901960784313725,0.0,0.0007400952043244896,1,1,1
485,Lok Sabha,Maharashtra,Aurangabad,Imtiaz Jaleel Syed,AIMIM,50,M,29562768,6800000,4,3,Post Graduate,Y,1710890,Public Leader,0.0005551032634884671,0.003241498811847678,0.0196078431372549,0.05454545454545454,0.0006527362361062516,1,0,10
486,Rajya Sabha,Odisha,2020-2026,Sujeet Kumar,BJD,44,M,29470530,7494382,0,0,Post Graduate,Y,1433376,"Lawyer, Social Entrepreneur, Consultant for Start-Ups",0.000553362989881299,0.0035725044630195036,0.0,0.0,0.0005468595030452189,1,1,10
487,Lok Sabha,Uttar Pradesh,Deoria,Ramapati Ram Tripathi,BJP,69,M,29451678,9310684,1,2,Graduate Professional,Y,275446,Doctor,0.0005530073052606184,0.0044383192828660566,0.004901960784313725,0.03636363636363636,0.00010508775274303,1,0,6
488,Lok Sabha,Gujarat,Vadodara,Ranjanben Bhatt,BJP,56,F,29426428,0,0,0,12th Pass,Y,791252,Nil,0.0005525309082379054,0.0,0.0,0.0,0.00030187729912007423,0,0,1
489,Lok Sabha,Meghalaya,Tura,Agatha K. Sangma,NPP,38,F,29406813,0,0,0,Post Graduate,Y,0,Former Member of Parliament,0.0005521608279368949,0.0,0.0,0.0,0.0,0,0,10
490,Lok Sabha,Punjab,Hoshiarpur,Som Parkash,BJP,70,M,29404519,0,0,0,Post Graduate,Y,2325342,Retired I.A.S Officer & MLA From Phagwara,0.0005521175465598611,0.0,0.0,0.0,0.0008871610592964968,1,0,10
491,Lok Sabha,Bihar,Nalanda,Kaushlendra Kumar,JD(U),60,M,29251651,2712389,0,0,12th Pass,Y,1184190,MP,0.0005492333540819173,0.0012929714295248104,0.0,0.0,0.00045179042687411937,1,0,1
492,Lok Sabha,Bihar,Pataliputra,Ram Kripal Yadav,BJP,58,M,29213467,1717310,0,0,Graduate,Y,609308,Social Worker,0.0005485129285803225,0.0008186262242020788,0.0,0.0,0.00023246229187699264,1,0,5
493,Lok Sabha,West Bengal,Basirhat,Nusrat Jahan Ruhi,AITC,28,F,29088391,16881608,0,0,12th Pass,Y,2567125,Acting in Films and Commercials,0.0005461530935699128,0.00804731062854092,0.0,0.0,0.0009794057537972991,0,0,1
494,Lok Sabha,Uttarakhand,Haridwar,Ramesh Pokhriyal Nishank,BJP,59,M,28739888,16444,0,0,Doctorate,Y,819939,Writing publication interest and Salary,0.0005395778146944067,7.838706832650473e-06,0.0,0.0,0.00031282192116192383,1,0,4
495,Lok Sabha,Karnataka,Koppal,Karadi Sanganna Amarappa,BJP,64,M,28725791,22475333,1,0,10th Pass,Y,3891934,Agriculture,0.0005393118436516668,0.010713789002261897,0.004901960784313725,0.0,0.0014848449347029606,1,0,0
496,Rajya Sabha,Madhya Pradesh,2021-2024,Dr. L. Murugan,BJP,44,M,28696809,0,23,0,Doctorate,Y,2986150,Agriculture,0.0005387650342056364,0.0,0.11274509803921569,0.0,0.0011392715554177553,1,1,4
497,Lok Sabha,Chhattisgarh,Kanker,Mohan Mandavi,BJP,61,M,28675553,679000,0,0,Post Graduate,Y,2995017,Agriculture and Pension,0.0005383639928149518,0.0003236731901830255,0.0,0.0,0.0011426544802145301,1,0,10
498,Lok Sabha,Uttar Pradesh,Nagina,Girish Chandra,BSP,55,M,28659644,9062600,1,0,12th Pass,Y,1040986,1/2 Shares In Bhojpur Filling Station Bhojpur,0.0005380638343898294,0.004320059872389819,0.004901960784313725,0.0,0.0003971554474450739,1,0,1
499,Lok Sabha,West Bengal,Uluberia,Sajda Ahmed,AITC,57,F,28351569,5322615,0,0,Graduate,Y,730628,Social Service & Business,0.0005322513190325111,0.002537242676238622,0.0,0.0,0.0002787481198170767,0,0,5
500,Lok Sabha,Gujarat,Bardoli,Parbhubhai Nagarbhai Vasava,BJP,49,M,28350217,3676869,0,0,Others,Y,683234,Agriculture,0.000532225810566186,0.0017527303668852293,0.0,0.0,0.000260666430652946,1,0,9
501,Rajya Sabha,Gujarat,2018-2024,Mansukhbhai Mandaviya,BJP,45,M,27880194,1521905,0,0,Post Graduate,Y,622085,"Social Worker, Farming And Business",0.0005233577884748353,0.0007254784190066236,0.0,0.0,0.00023733695412221566,1,1,10
502,Lok Sabha,Maharashtra,Solapur,Shri. Sha. Bra. Dr. Jay Siddeshwar Shivachrya Mahaswamiji,BJP,63,M,27870079,0,0,0,Graduate,N,0,Not Applicable,0.0005231669466576179,0.0,0.0,0.0,0.0,1,0,5
503,Lok Sabha,Jharkhand,Jamshedpur,Bidyut Baran Mahato,BJP,56,M,27750671,2961830,3,1,12th Pass,Y,1198760,Member Of Parliament,0.0005209140509868017,0.001411877709690413,0.014705882352941176,0.01818181818181818,0.00045734915184186603,1,0,1
504,Lok Sabha,Chhattisgarh,Surguja,Renuka Singh Saruta,BJP,55,F,27682493,3251275,0,0,12th Pass,Y,519303,Agriculture and Business,0.0005196277224238504,0.0015498535366897145,0.0,0.0,0.00019812371667300924,0,0,1
505,Rajya Sabha,Rajasthan,2020-2026,K.c. Venugopal,INC,57,M,27614874,0,3,1,Post Graduate,Y,900000,Social Worker,0.0005183519406306295,0.0,0.014705882352941176,0.01818181818181818,0.00034336667611338333,1,1,10
506,Lok Sabha,West Bengal,Jaynagar,Pratima Mondal,AITC,53,F,27471675,0,0,0,Post Graduate,Y,1120104,Political (Member Of Parliament ),0.0005156501751947693,0.0,0.0,0.0,0.0004273404304236724,0,0,10
507,Lok Sabha,Jharkhand,Dhanbad,Pashupati Nath Singh,BJP,69,M,27286918,0,0,0,Graduate,Y,11315870,Poltician,0.0005121643262947544,0.0,0.0,0.0,0.004317214076923501,1,0,5
508,Rajya Sabha,Uttar Pradesh,2020-2026,Bl Verma,BJP,59,M,27255192,2241237,0,0,Post Graduate,Y,2140716,Business and Agriculture,0.0005115657452277212,0.0010683775106719196,0.0,0.0,0.0008167228193585973,1,1,10
509,Lok Sabha,Maharashtra,Mumbai South,Arvind Sawant,Shiv Sena (Uddhav Balasaheb Thackeray),67,M,27181577,0,1,1,Graduate,Y,1218600,Member of Parliament and Trade Union Leader,0.0005101768356504137,0.0,0.004901960784313725,0.01818181818181818,0.0004649184794575211,1,0,5
510,Lok Sabha,Gujarat,Dahod,Jasvantsinh Sumanbhai Bhabhor,BJP,52,M,27070480,0,0,0,Graduate Professional,Y,852002,"Social Worker, Agriculture And Animal Husbandry",0.0005080807453521032,0.0,0.0,0.0,0.0003250545497577276,1,0,6
511,Lok Sabha,Uttar Pradesh,Salempur,Ravinder,BJP,55,M,27031724,249400,0,0,12th Pass,Y,1937880,Agricuture,0.0005073495278070631,0.000118886735834531,0.0,0.0,0.000739337127007337,1,0,1
512,Lok Sabha,Uttar Pradesh,Allahabad,Rita Bahuguna Joshi,BJP,69,F,26919330,1600000,6,8,Doctorate,Y,1951130,"Pension for Allahabad University, & Salary and allowances given to the Minister of State by the State Government",0.0005052289667389127,0.0007627056027876889,0.029411764705882353,0.14545454545454545,0.0007443922475167841,0,0,4
513,Lok Sabha,Uttar Pradesh,Mirzapur,Anupriya Singh Patel,Apna Dal (Soneylal),37,F,26900662,1805603,2,2,Post Graduate,Y,612030,Social Service and MP,0.0005048767536846551,0.0008607147028189122,0.00980392156862745,0.03636363636363636,0.00023350078531297113,0,0,10
514,Lok Sabha,Madhya Pradesh,Mandla,Faggan Singh Kulaste,BJP,59,M,26702373,1000075,0,0,Post Graduate,Y,502590,Agriculture,0.0005011355937148837,0.0004767267535674362,0.0,0.0,0.0001917473974975837,1,0,10
515,Lok Sabha,West Bengal,Bardhaman Durgapur,Surendrajeet Singh Ahluwalia,BJP,67,M,26521750,744076,0,0,Graduate Professional,Y,0,"Minister,Governme nt of India",0.0004977277418561321,0.00035469433381240774,0.0,0.0,0.0,1,0,6
516,Lok Sabha,West Bengal,Krishnanagar,Mahua Moitra,AITC,44,F,26495250,671138,0,0,Graduate,Y,999090,Public Service,0.0004972277608223937,0.00031992544552732747,0.0,0.0,0.00038117134715346686,0,0,5
517,Lok Sabha,Madhya Pradesh,Ujjain,Anil Firojiya,BJP,47,M,26417937,3203766,0,0,12th Pass,Y,910980,"Salary, Pension and Property Broker",0.0004957690803068688,0.0015272064238879394,0.0,0.0,0.00034755574956196663,1,0,1
518,Rajya Sabha,Uttarakhand,2018-2024,Anil Baluni,BJP,47,M,26284410,1850962,0,0,Graduate,Y,120000,Social Worker,0.0004932497985147186,0.0008823369299669414,0.0,0.0,4.5782223481784446e-05,1,1,5
519,Lok Sabha,Kerala,Kottayam,Thomas Chazhikadan,Kerala Congress (M),66,M,26027478,495778,0,0,Graduate Professional,Y,1164350,Chartered Accountant,0.0004884022088180976,0.00023633291146179676,0.0,0.0,0.00044422109925846436,1,0,6
520,Lok Sabha,Jharkhand,Singhbhum,Geeta Kora,INC,35,F,25249018,1928508,1,0,Post Graduate,Y,470301,"Political Leader (MLA), Agriculture And Business",0.00047371484143983553,0.0009193024103880502,0.004901960784313725,0.0,0.00017942854571422257,0,0,10
521,Lok Sabha,Uttar Pradesh,Varanasi,Narendra Modi,BJP,68,M,25136119,0,0,0,Post Graduate,Y,1992520,Public Life & Political Activity,0.00047158475243123086,0.0,0.0,0.0,0.0007601832994327095,1,0,10
522,Rajya Sabha,Karnataka,2022-2028,Nirmala Sitharaman,BJP,62,F,25099396,3044838,0,0,Post Graduate,Y,808000,Union Minister,0.00047089189192172243,0.0014514468763630382,0.0,0.0,0.00030826697144401526,0,1,10
523,Rajya Sabha,Maharashtra,2018-2024,Ketkar Keshav Alias Kumar,INC,72,M,24916682,0,0,0,Graduate,Y,1848106,Journalist & Writer,0.0004674445887293275,0.0,0.0,0.0,0.000705086682583556,1,1,5
524,Lok Sabha,Telangana,Warangal,Dayakar Pasnori,TRS,51,M,24889712,1428227,0,0,Graduate,Y,2121973,Business and agriculture,0.0004669357401074436,0.0006808229593454079,0.0,0.0,0.0008095720175692716,1,0,5
525,Lok Sabha,Chhattisgarh,Rajnandgaon,Santosh Pandey,BJP,51,M,24861970,1519820,0,0,Graduate Professional,Y,531876,Agriculture and Rent,0.00046641232600035045,0.0007244845182679909,0.0,0.0,0.0002029205491383132,1,0,6
526,Lok Sabha,Uttar Pradesh,Dhaurahra,Rekha Verma,BJP,45,F,24735488,7095916,3,4,12th Pass,Y,2944974,Agriculture & Business,0.00046402596369433946,0.003382559306319254,0.014705882352941176,0.07272727272727272,0.0011235621484670388,0,0,1
527,Lok Sabha,Tamil Nadu,Tiruvallur,Dr.K.Jayakumar,INC,69,M,24583769,0,0,0,Doctorate,Y,210230,Agriculture,0.00046116344963933017,0.0,0.0,0.0,8.02066403547962e-05,1,0,4
528,Lok Sabha,Uttar Pradesh,Ballia,Virendra Singh,BJP,62,M,24498319,0,2,2,Graduate,Y,614510,Agricuture,0.0004595512466456343,0.0,0.00980392156862745,0.03636363636363636,0.00023444695126492802,1,0,5
529,Lok Sabha,West Bengal,Jadavpur,Mimi Chakraborty,AITC,30,F,24398786,1900788,0,0,Graduate,Y,1539717,Performing Artist in Cinema & Televison,0.00045767333675012195,0.0009060885358197535,0.0,0.0,0.0005874305649391892,0,0,5
530,Rajya Sabha,Tamil Nadu,2019-2025,N. Chandrasegharan,AIADMK,64,M,24205770,4316116,0,0,Graduate,Y,1326755,Transport Contractor,0.0004540316635724601,0.002057453659675993,0.0,0.0,0.0005061816159631243,1,1,5
531,Lok Sabha,Gujarat,Sabarkantha,Rathod Dipsinh Shankarsinh,BJP,67,M,23997443,0,0,0,8th Pass,Y,600000,Farming & MP,0.00045010111456055045,0.0,0.0,0.0,0.00022891111740892223,1,0,3
532,Lok Sabha,Gujarat,Surat,Jardosh Darshnaben Vikrambhai,BJP,58,F,23872876,0,0,0,Graduate,Y,695443,Social Worker,0.00044775088295943036,0.0,0.0,0.0,0.0002653243903736885,0,0,5
533,Rajya Sabha,Jharkhand,2022-2028,Aditya Prasad,BJP,58,M,23651189,1697784,0,0,Post Graduate,Y,482840,Social Service and Self Employed,0.0004435682680376813,0.0008093183557020585,0.0,0.0,0.00018421240654954002,1,1,10
534,Lok Sabha,Rajasthan,Bikaner,Arjun Ram Meghwal,BJP,65,M,23524459,1060314,0,0,Post Graduate,Y,1627363,Pension & Interest & MP Salary,0.0004411772266638828,0.0005054421428213909,0.0,0.0,0.0006208691379332265,1,0,10
535,Lok Sabha,Bihar,Supaul,Dileshwar Kamait,JD(U),73,M,23441606,0,2,2,Graduate,Y,767258,Agriculture & Pension,0.0004396140218114933,0.0,0.00980392156862745,0.03636363636363636,0.00029272314353489143,1,0,5
536,Rajya Sabha,Uttar Pradesh,2018-2024,Vijaypal Singh,BJP,66,M,23358255,0,1,0,Graduate Professional,Y,736060,Advocate,0.0004380414210891113,0.0,0.004901960784313725,0.0,0.0002808205284666855,1,1,6
537,Rajya Sabha,Odisha,2020-2026,Muzibulla Khan,BJD,57,M,23357512,1400000,0,0,10th Pass,Y,746544,"Social Worker, Actor",0.0004380274027529578,0.0006673674024392278,0.0,0.0,0.00028482036872487743,1,1,0
538,Lok Sabha,Madhya Pradesh,Dhar,Chhatar Singh Darbar,BJP,65,M,23198238,2471613,1,2,Post Graduate,Y,650940,"Agriculture, Pension Received as a Former MP",0.000435022346935311,0.0011781956768893052,0.004901960784313725,0.03636363636363636,0.0002483456712769397,1,0,10
539,Rajya Sabha,Telangana,2020-2026,K Keshava Rao,TRS,81,M,23145990,0,0,0,Doctorate,Y,2747620,"Social Service, Public Life",0.00043403657300886725,0.0,0.0,0.0,0.001048267940691838,1,1,4
540,Lok Sabha,Madhya Pradesh,Morena,Narendra Singh Tomar,BJP,61,M,23062224,6689767,1,0,Graduate,Y,1470843,Social Worker,0.0004324561423948248,0.0031889517326526185,0.004901960784313725,0.0,0.0005611538577718191,1,0,5
541,Lok Sabha,Uttar Pradesh,Robertsganj,Pakauri Lal,Apna Dal (Soneylal),66,M,23048078,684133,0,0,Literate,Y,345810,Agriculture & Pension,0.0004321892468588526,0.0003261200450949687,0.0,0.0,0.00013193292251863234,1,0,8
542,Rajya Sabha,Gujarat,2018-2024,Naranbhai Rathwa,INC,54,M,22754992,1900000,2,1,Post Graduate,Y,432980,Political Leading & Farming,0.00042665953209454195,0.0009057129033103805,0.00980392156862745,0.01818181818181818,0.0001651898926928586,1,1,10
543,Lok Sabha,Odisha,Kendrapara,Anubhav Mohanty,BJD,37,M,22309172,4133506,0,0,Graduate,Y,2821852,"Business, Actor,Social Worker Sitting Member Of Parliament (Rajya- Sabha)",0.0004182481530582693,0.0019704051158478306,0.0,0.0,0.00107658882413767,1,0,5
544,Lok Sabha,Maharashtra,Mumbai North Central,Poonam Vajendla Rao,BJP,38,F,22242513,0,2,0,Others,Y,1000103,Politician,0.000416990483785516,0.0,0.00980392156862745,0.0,0.00038155782542335893,0,0,9
545,Lok Sabha,Uttar Pradesh,Kushi Nagar,Vijay Kumar Dubey,BJP,50,M,21860780,316847,2,5,12th Pass,Y,398500,"Agriculture, Pension",0.0004097882475609109,0.0001510381138290443,0.00980392156862745,0.09090909090909091,0.00015203513381242587,1,0,1
